Id;Station;Lon;Lat;Type Data;Année;M;J;DATA
7938;ES SENIA;-0.625;35.75;SWGDN;2001;9;24;6021.6035
7939;ES SENIA;-0.625;35.75;SWGDN;2001;9;25;4547.1523
7940;ES SENIA;-0.625;35.75;SWGDN;2001;9;26;3570.6367
7941;ES SENIA;-0.625;35.75;SWGDN;2001;9;27;4666.0273
7942;ES SENIA;-0.625;35.75;SWGDN;2001;9;28;2834.6992
7943;ES SENIA;-0.625;35.75;SWGDN;2001;9;29;4217.91
7944;ES SENIA;-0.625;35.75;SWGDN;2001;9;30;5698.586
7945;ES SENIA;-0.625;35.75;SWGDN;2001;10;1;5749.1094
7946;ES SENIA;-0.625;35.75;SWGDN;2001;10;2;5607.0938
7947;ES SENIA;-0.625;35.75;SWGDN;2001;10;3;4913.1016
7948;ES SENIA;-0.625;35.75;SWGDN;2001;10;4;3580.6426
7949;ES SENIA;-0.625;35.75;SWGDN;2001;10;5;4926.0312
7950;ES SENIA;-0.625;35.75;SWGDN;2001;10;6;4882.914
7951;ES SENIA;-0.625;35.75;SWGDN;2001;10;7;5288.424
7952;ES SENIA;-0.625;35.75;SWGDN;2001;10;8;5348.8086
7953;ES SENIA;-0.625;35.75;SWGDN;2001;10;9;2373.792
7954;ES SENIA;-0.625;35.75;SWGDN;2001;10;10;2856.9277
7955;ES SENIA;-0.625;35.75;SWGDN;2001;10;11;2726.3066
7956;ES SENIA;-0.625;35.75;SWGDN;2001;10;12;3144.6934
7957;ES SENIA;-0.625;35.75;SWGDN;2001;10;13;4749.5234
7958;ES SENIA;-0.625;35.75;SWGDN;2001;10;14;4796.1855
7959;ES SENIA;-0.625;35.75;SWGDN;2001;10;15;3143.9297
7960;ES SENIA;-0.625;35.75;SWGDN;2001;10;16;4796.135
7961;ES SENIA;-0.625;35.75;SWGDN;2001;10;17;4413.247
7962;ES SENIA;-0.625;35.75;SWGDN;2001;10;18;4025.956
7963;ES SENIA;-0.625;35.75;SWGDN;2001;10;19;4543.2188
7964;ES SENIA;-0.625;35.75;SWGDN;2001;10;20;4200.171
7965;ES SENIA;-0.625;35.75;SWGDN;2001;10;21;4666.7715
7966;ES SENIA;-0.625;35.75;SWGDN;2001;10;22;4515.658
7967;ES SENIA;-0.625;35.75;SWGDN;2001;10;23;3546.2432
7968;ES SENIA;-0.625;35.75;SWGDN;2001;10;24;4529.4766
7969;ES SENIA;-0.625;35.75;SWGDN;2001;10;25;4476.504
7970;ES SENIA;-0.625;35.75;SWGDN;2001;10;26;4332.035
7971;ES SENIA;-0.625;35.75;SWGDN;2001;10;27;4281.909
7972;ES SENIA;-0.625;35.75;SWGDN;2001;10;28;3889.542
7973;ES SENIA;-0.625;35.75;SWGDN;2001;10;29;4299.935
7974;ES SENIA;-0.625;35.75;SWGDN;2001;10;30;4341.578
7975;ES SENIA;-0.625;35.75;SWGDN;2001;10;31;4160.469
7976;ES SENIA;-0.625;35.75;SWGDN;2001;11;1;3701.3835
7977;ES SENIA;-0.625;35.75;SWGDN;2001;11;2;3068.851
7978;ES SENIA;-0.625;35.75;SWGDN;2001;11;3;3940.8298
7979;ES SENIA;-0.625;35.75;SWGDN;2001;11;4;2851.7832
7980;ES SENIA;-0.625;35.75;SWGDN;2001;11;5;2292.2297
7981;ES SENIA;-0.625;35.75;SWGDN;2001;11;6;1772.0793
7982;ES SENIA;-0.625;35.75;SWGDN;2001;11;7;1925.945
7983;ES SENIA;-0.625;35.75;SWGDN;2001;11;8;3713.4927
7984;ES SENIA;-0.625;35.75;SWGDN;2001;11;9;1517.6941
7985;ES SENIA;-0.625;35.75;SWGDN;2001;11;10;902.6341
7986;ES SENIA;-0.625;35.75;SWGDN;2001;11;11;2460.1953
7987;ES SENIA;-0.625;35.75;SWGDN;2001;11;12;2181.8108
7988;ES SENIA;-0.625;35.75;SWGDN;2001;11;13;3515.5806
7989;ES SENIA;-0.625;35.75;SWGDN;2001;11;14;2252.521
7990;ES SENIA;-0.625;35.75;SWGDN;2001;11;15;2188.0825
7991;ES SENIA;-0.625;35.75;SWGDN;2001;11;16;3758.2517
7992;ES SENIA;-0.625;35.75;SWGDN;2001;11;17;3598.5303
7993;ES SENIA;-0.625;35.75;SWGDN;2001;11;18;2489.1118
7994;ES SENIA;-0.625;35.75;SWGDN;2001;11;19;2178.3113
7995;ES SENIA;-0.625;35.75;SWGDN;2001;11;20;1978.2985
7996;ES SENIA;-0.625;35.75;SWGDN;2001;11;21;1559.587
7997;ES SENIA;-0.625;35.75;SWGDN;2001;11;22;1271.6403
7998;ES SENIA;-0.625;35.75;SWGDN;2001;11;23;2562.5803
7999;ES SENIA;-0.625;35.75;SWGDN;2001;11;24;3060.263
8000;ES SENIA;-0.625;35.75;SWGDN;2001;11;25;3377.3845
8001;ES SENIA;-0.625;35.75;SWGDN;2001;11;26;2994.7312
8002;ES SENIA;-0.625;35.75;SWGDN;2001;11;27;1415.4727
8003;ES SENIA;-0.625;35.75;SWGDN;2001;11;28;2081.6484
8004;ES SENIA;-0.625;35.75;SWGDN;2001;11;29;3402.5781
8005;ES SENIA;-0.625;35.75;SWGDN;2001;11;30;3441.5547
8006;ES SENIA;-0.625;35.75;SWGDN;2001;12;1;3440.0312
8007;ES SENIA;-0.625;35.75;SWGDN;2001;12;2;3355.8672
8008;ES SENIA;-0.625;35.75;SWGDN;2001;12;3;3177.0547
8009;ES SENIA;-0.625;35.75;SWGDN;2001;12;4;2969.5547
8010;ES SENIA;-0.625;35.75;SWGDN;2001;12;5;3347.7812
8011;ES SENIA;-0.625;35.75;SWGDN;2001;12;6;3222.9258
8012;ES SENIA;-0.625;35.75;SWGDN;2001;12;7;3140.7734
8013;ES SENIA;-0.625;35.75;SWGDN;2001;12;8;2641.8516
8014;ES SENIA;-0.625;35.75;SWGDN;2001;12;9;3215.4766
8015;ES SENIA;-0.625;35.75;SWGDN;2001;12;10;2410.7031
8016;ES SENIA;-0.625;35.75;SWGDN;2001;12;11;2088.5703
8017;ES SENIA;-0.625;35.75;SWGDN;2001;12;12;1234.8154
8018;ES SENIA;-0.625;35.75;SWGDN;2001;12;13;2721.9922
8019;ES SENIA;-0.625;35.75;SWGDN;2001;12;14;2795.1797
8020;ES SENIA;-0.625;35.75;SWGDN;2001;12;15;2183.7246
8021;ES SENIA;-0.625;35.75;SWGDN;2001;12;16;2845.832
8022;ES SENIA;-0.625;35.75;SWGDN;2001;12;17;2432.6016
8023;ES SENIA;-0.625;35.75;SWGDN;2001;12;18;707.5625
8024;ES SENIA;-0.625;35.75;SWGDN;2001;12;19;2346.5977
8025;ES SENIA;-0.625;35.75;SWGDN;2001;12;20;2313.1016
8026;ES SENIA;-0.625;35.75;SWGDN;2001;12;21;2133.5234
8027;ES SENIA;-0.625;35.75;SWGDN;2001;12;22;2323.3438
8028;ES SENIA;-0.625;35.75;SWGDN;2001;12;23;1222.0938
8029;ES SENIA;-0.625;35.75;SWGDN;2001;12;24;604.5332
8030;ES SENIA;-0.625;35.75;SWGDN;2001;12;25;1887.6328
8031;ES SENIA;-0.625;35.75;SWGDN;2001;12;26;2449.1094
8032;ES SENIA;-0.625;35.75;SWGDN;2001;12;27;3020.457
8033;ES SENIA;-0.625;35.75;SWGDN;2001;12;28;3220.5
8034;ES SENIA;-0.625;35.75;SWGDN;2001;12;29;3287.8672
8035;ES SENIA;-0.625;35.75;SWGDN;2001;12;30;2583.3633
8036;ES SENIA;-0.625;35.75;SWGDN;2001;12;31;2848.7148
8037;ES SENIA;-0.625;35.75;SWGDN;2002;1;1;2889.2188
8038;ES SENIA;-0.625;35.75;SWGDN;2002;1;2;2531.371
8039;ES SENIA;-0.625;35.75;SWGDN;2002;1;3;2741.961
8040;ES SENIA;-0.625;35.75;SWGDN;2002;1;4;3141.039
8041;ES SENIA;-0.625;35.75;SWGDN;2002;1;5;3236.4375
8042;ES SENIA;-0.625;35.75;SWGDN;2002;1;6;3186.6094
8043;ES SENIA;-0.625;35.75;SWGDN;2002;1;7;3217.1094
8044;ES SENIA;-0.625;35.75;SWGDN;2002;1;8;2922.0352
8045;ES SENIA;-0.625;35.75;SWGDN;2002;1;9;2837.9062
8046;ES SENIA;-0.625;35.75;SWGDN;2002;1;10;3037.3906
8047;ES SENIA;-0.625;35.75;SWGDN;2002;1;11;2849.8203
8048;ES SENIA;-0.625;35.75;SWGDN;2002;1;12;3165.8828
8049;ES SENIA;-0.625;35.75;SWGDN;2002;1;13;3356.9844
8050;ES SENIA;-0.625;35.75;SWGDN;2002;1;14;1833.0625
8051;ES SENIA;-0.625;35.75;SWGDN;2002;1;15;3438.6018
8052;ES SENIA;-0.625;35.75;SWGDN;2002;1;16;3442.0398
8053;ES SENIA;-0.625;35.75;SWGDN;2002;1;17;3313.1663
8054;ES SENIA;-0.625;35.75;SWGDN;2002;1;18;2782.245
8055;ES SENIA;-0.625;35.75;SWGDN;2002;1;19;3452.13
8056;ES SENIA;-0.625;35.75;SWGDN;2002;1;20;3273.3682
8057;ES SENIA;-0.625;35.75;SWGDN;2002;1;21;3199.1475
8058;ES SENIA;-0.625;35.75;SWGDN;2002;1;22;3465.6038
8059;ES SENIA;-0.625;35.75;SWGDN;2002;1;23;3655.6047
8060;ES SENIA;-0.625;35.75;SWGDN;2002;1;24;3766.7004
8061;ES SENIA;-0.625;35.75;SWGDN;2002;1;25;3242.005
8062;ES SENIA;-0.625;35.75;SWGDN;2002;1;26;3771.5828
8063;ES SENIA;-0.625;35.75;SWGDN;2002;1;27;3897.4739
8064;ES SENIA;-0.625;35.75;SWGDN;2002;1;28;4010.018
8065;ES SENIA;-0.625;35.75;SWGDN;2002;1;29;4033.6938
8066;ES SENIA;-0.625;35.75;SWGDN;2002;1;30;3494.5134
8067;ES SENIA;-0.625;35.75;SWGDN;2002;1;31;3564.912
8068;ES SENIA;-0.625;35.75;SWGDN;2002;2;1;4232.406
8069;ES SENIA;-0.625;35.75;SWGDN;2002;2;2;3309.4905
8070;ES SENIA;-0.625;35.75;SWGDN;2002;2;3;3909.6018
8071;ES SENIA;-0.625;35.75;SWGDN;2002;2;4;3234.191
8072;ES SENIA;-0.625;35.75;SWGDN;2002;2;5;3501.8228
8073;ES SENIA;-0.625;35.75;SWGDN;2002;2;6;3261.6758
8074;ES SENIA;-0.625;35.75;SWGDN;2002;2;7;4070.5254
8075;ES SENIA;-0.625;35.75;SWGDN;2002;2;8;4238.78
8076;ES SENIA;-0.625;35.75;SWGDN;2002;2;9;4540.21
8077;ES SENIA;-0.625;35.75;SWGDN;2002;2;10;4547.953
8078;ES SENIA;-0.625;35.75;SWGDN;2002;2;11;4505.3247
8079;ES SENIA;-0.625;35.75;SWGDN;2002;2;12;4601.811
8080;ES SENIA;-0.625;35.75;SWGDN;2002;2;13;4395.3755
8081;ES SENIA;-0.625;35.75;SWGDN;2002;2;14;4526.2676
8082;ES SENIA;-0.625;35.75;SWGDN;2002;2;15;4117.8457
8083;ES SENIA;-0.625;35.75;SWGDN;2002;2;16;4510.7393
8084;ES SENIA;-0.625;35.75;SWGDN;2002;2;17;2013.3838
8085;ES SENIA;-0.625;35.75;SWGDN;2002;2;18;1319.9702
8086;ES SENIA;-0.625;35.75;SWGDN;2002;2;19;3250.6099
8087;ES SENIA;-0.625;35.75;SWGDN;2002;2;20;4936.543
8088;ES SENIA;-0.625;35.75;SWGDN;2002;2;21;4900.081
8089;ES SENIA;-0.625;35.75;SWGDN;2002;2;22;5007.0234
8090;ES SENIA;-0.625;35.75;SWGDN;2002;2;23;5185.412
8091;ES SENIA;-0.625;35.75;SWGDN;2002;2;24;5211.6836
8092;ES SENIA;-0.625;35.75;SWGDN;2002;2;25;5181.709
8093;ES SENIA;-0.625;35.75;SWGDN;2002;2;26;5349.2266
8094;ES SENIA;-0.625;35.75;SWGDN;2002;2;27;5443.8633
8095;ES SENIA;-0.625;35.75;SWGDN;2002;2;28;4152.168
8096;ES SENIA;-0.625;35.75;SWGDN;2002;3;1;4744.629
8097;ES SENIA;-0.625;35.75;SWGDN;2002;3;2;2794.2876
8098;ES SENIA;-0.625;35.75;SWGDN;2002;3;3;5359.4805
8099;ES SENIA;-0.625;35.75;SWGDN;2002;3;4;3678.9531
8100;ES SENIA;-0.625;35.75;SWGDN;2002;3;5;2390.248
8101;ES SENIA;-0.625;35.75;SWGDN;2002;3;6;3026.3477
8102;ES SENIA;-0.625;35.75;SWGDN;2002;3;7;1289.6055
8103;ES SENIA;-0.625;35.75;SWGDN;2002;3;8;2772.9268
8104;ES SENIA;-0.625;35.75;SWGDN;2002;3;9;4545.453
8105;ES SENIA;-0.625;35.75;SWGDN;2002;3;10;5695.328
8106;ES SENIA;-0.625;35.75;SWGDN;2002;3;11;5093.383
8107;ES SENIA;-0.625;35.75;SWGDN;2002;3;12;3078.7383
8108;ES SENIA;-0.625;35.75;SWGDN;2002;3;13;5505.875
8109;ES SENIA;-0.625;35.75;SWGDN;2002;3;14;6103.008
8110;ES SENIA;-0.625;35.75;SWGDN;2002;3;15;5921.3984
8111;ES SENIA;-0.625;35.75;SWGDN;2002;3;16;3053.4004
8112;ES SENIA;-0.625;35.75;SWGDN;2002;3;17;5553.3984
8113;ES SENIA;-0.625;35.75;SWGDN;2002;3;18;5797.652
8114;ES SENIA;-0.625;35.75;SWGDN;2002;3;19;6224.9683
8115;ES SENIA;-0.625;35.75;SWGDN;2002;3;20;6389.0586
8116;ES SENIA;-0.625;35.75;SWGDN;2002;3;21;6410.22
8117;ES SENIA;-0.625;35.75;SWGDN;2002;3;22;6439.9966
8118;ES SENIA;-0.625;35.75;SWGDN;2002;3;23;6286.9937
8119;ES SENIA;-0.625;35.75;SWGDN;2002;3;24;6517.661
8120;ES SENIA;-0.625;35.75;SWGDN;2002;3;25;6452.3477
8121;ES SENIA;-0.625;35.75;SWGDN;2002;3;26;6437.721
8122;ES SENIA;-0.625;35.75;SWGDN;2002;3;27;6373.3857
8123;ES SENIA;-0.625;35.75;SWGDN;2002;3;28;5197.545
8124;ES SENIA;-0.625;35.75;SWGDN;2002;3;29;5301.3247
8125;ES SENIA;-0.625;35.75;SWGDN;2002;3;30;6162.159
8126;ES SENIA;-0.625;35.75;SWGDN;2002;3;31;6049.2603
8127;ES SENIA;-0.625;35.75;SWGDN;2002;4;1;3028.088
8128;ES SENIA;-0.625;35.75;SWGDN;2002;4;2;3138.9893
8129;ES SENIA;-0.625;35.75;SWGDN;2002;4;3;6062.1123
8130;ES SENIA;-0.625;35.75;SWGDN;2002;4;4;6510.0996
8131;ES SENIA;-0.625;35.75;SWGDN;2002;4;5;3844.3467
8132;ES SENIA;-0.625;35.75;SWGDN;2002;4;6;5497.9727
8133;ES SENIA;-0.625;35.75;SWGDN;2002;4;7;5817.881
8134;ES SENIA;-0.625;35.75;SWGDN;2002;4;8;7047.229
8135;ES SENIA;-0.625;35.75;SWGDN;2002;4;9;6875.499
8136;ES SENIA;-0.625;35.75;SWGDN;2002;4;10;6840.243
8137;ES SENIA;-0.625;35.75;SWGDN;2002;4;11;3279.8113
8138;ES SENIA;-0.625;35.75;SWGDN;2002;4;12;5425.9395
8139;ES SENIA;-0.625;35.75;SWGDN;2002;4;13;5952.0405
8140;ES SENIA;-0.625;35.75;SWGDN;2002;4;14;6273.704
8141;ES SENIA;-0.625;35.75;SWGDN;2002;4;15;6632.4727
8142;ES SENIA;-0.625;35.75;SWGDN;2002;4;16;7129.336
8143;ES SENIA;-0.625;35.75;SWGDN;2002;4;17;7216.205
8144;ES SENIA;-0.625;35.75;SWGDN;2002;4;18;5919.6064
8145;ES SENIA;-0.625;35.75;SWGDN;2002;4;19;7254.1953
8146;ES SENIA;-0.625;35.75;SWGDN;2002;4;20;7620.2363
8147;ES SENIA;-0.625;35.75;SWGDN;2002;4;21;7679.8535
8148;ES SENIA;-0.625;35.75;SWGDN;2002;4;22;7790.1875
8149;ES SENIA;-0.625;35.75;SWGDN;2002;4;23;7854.2773
8150;ES SENIA;-0.625;35.75;SWGDN;2002;4;24;7524.5312
8151;ES SENIA;-0.625;35.75;SWGDN;2002;4;25;7774.121
8152;ES SENIA;-0.625;35.75;SWGDN;2002;4;26;7730.7344
8153;ES SENIA;-0.625;35.75;SWGDN;2002;4;27;7811.0547
8154;ES SENIA;-0.625;35.75;SWGDN;2002;4;28;7961.5547
8155;ES SENIA;-0.625;35.75;SWGDN;2002;4;29;7207.6797
8156;ES SENIA;-0.625;35.75;SWGDN;2002;4;30;7733.957
8157;ES SENIA;-0.625;35.75;SWGDN;2002;5;1;6563.092
8158;ES SENIA;-0.625;35.75;SWGDN;2002;5;2;7994.4688
8159;ES SENIA;-0.625;35.75;SWGDN;2002;5;3;7938.715
8160;ES SENIA;-0.625;35.75;SWGDN;2002;5;4;8308.07
8161;ES SENIA;-0.625;35.75;SWGDN;2002;5;5;7139.133
8162;ES SENIA;-0.625;35.75;SWGDN;2002;5;6;1972.9614
8163;ES SENIA;-0.625;35.75;SWGDN;2002;5;7;4344.7446
8164;ES SENIA;-0.625;35.75;SWGDN;2002;5;8;8111.289
8165;ES SENIA;-0.625;35.75;SWGDN;2002;5;9;7784.5312
8166;ES SENIA;-0.625;35.75;SWGDN;2002;5;10;6102.8594
8167;ES SENIA;-0.625;35.75;SWGDN;2002;5;11;7726.121
8168;ES SENIA;-0.625;35.75;SWGDN;2002;5;12;8414.742
8169;ES SENIA;-0.625;35.75;SWGDN;2002;5;13;8224.133
8170;ES SENIA;-0.625;35.75;SWGDN;2002;5;14;8036.3994
8171;ES SENIA;-0.625;35.75;SWGDN;2002;5;15;6433.606
8172;ES SENIA;-0.625;35.75;SWGDN;2002;5;16;6756.946
8173;ES SENIA;-0.625;35.75;SWGDN;2002;5;17;7266.126
8174;ES SENIA;-0.625;35.75;SWGDN;2002;5;18;8461.411
8175;ES SENIA;-0.625;35.75;SWGDN;2002;5;19;8544.835
8176;ES SENIA;-0.625;35.75;SWGDN;2002;5;20;7237.271
8177;ES SENIA;-0.625;35.75;SWGDN;2002;5;21;7490.8184
8178;ES SENIA;-0.625;35.75;SWGDN;2002;5;22;7721.215
8179;ES SENIA;-0.625;35.75;SWGDN;2002;5;23;8589.6875
8180;ES SENIA;-0.625;35.75;SWGDN;2002;5;24;8616.548
8181;ES SENIA;-0.625;35.75;SWGDN;2002;5;25;8681.827
8182;ES SENIA;-0.625;35.75;SWGDN;2002;5;26;8332.462
8183;ES SENIA;-0.625;35.75;SWGDN;2002;5;27;8576.997
8184;ES SENIA;-0.625;35.75;SWGDN;2002;5;28;7542.6226
8185;ES SENIA;-0.625;35.75;SWGDN;2002;5;29;7768.6904
8186;ES SENIA;-0.625;35.75;SWGDN;2002;5;30;6420.059
8187;ES SENIA;-0.625;35.75;SWGDN;2002;5;31;5229.8994
8188;ES SENIA;-0.625;35.75;SWGDN;2002;6;1;7344.3965
8189;ES SENIA;-0.625;35.75;SWGDN;2002;6;2;7800.5093
8190;ES SENIA;-0.625;35.75;SWGDN;2002;6;3;7604.181
8191;ES SENIA;-0.625;35.75;SWGDN;2002;6;4;8015.2837
8192;ES SENIA;-0.625;35.75;SWGDN;2002;6;5;7923.749
8193;ES SENIA;-0.625;35.75;SWGDN;2002;6;6;8664.735
8194;ES SENIA;-0.625;35.75;SWGDN;2002;6;7;8066.3994
8195;ES SENIA;-0.625;35.75;SWGDN;2002;6;8;5274.669
8196;ES SENIA;-0.625;35.75;SWGDN;2002;6;9;8702.369
8197;ES SENIA;-0.625;35.75;SWGDN;2002;6;10;8781.56
8198;ES SENIA;-0.625;35.75;SWGDN;2002;6;11;8565.024
8199;ES SENIA;-0.625;35.75;SWGDN;2002;6;12;6958.4297
8200;ES SENIA;-0.625;35.75;SWGDN;2002;6;13;7301.903
8201;ES SENIA;-0.625;35.75;SWGDN;2002;6;14;6188.559
8202;ES SENIA;-0.625;35.75;SWGDN;2002;6;15;7376.491
8203;ES SENIA;-0.625;35.75;SWGDN;2002;6;16;7748.6216
8204;ES SENIA;-0.625;35.75;SWGDN;2002;6;17;7997.3193
8205;ES SENIA;-0.625;35.75;SWGDN;2002;6;18;8041.748
8206;ES SENIA;-0.625;35.75;SWGDN;2002;6;19;8057.2363
8207;ES SENIA;-0.625;35.75;SWGDN;2002;6;20;6699.7324
8208;ES SENIA;-0.625;35.75;SWGDN;2002;6;21;8098.3105
8209;ES SENIA;-0.625;35.75;SWGDN;2002;6;22;8368.349
8210;ES SENIA;-0.625;35.75;SWGDN;2002;6;23;8455.989
8211;ES SENIA;-0.625;35.75;SWGDN;2002;6;24;8479.356
8212;ES SENIA;-0.625;35.75;SWGDN;2002;6;25;7595.3433
8213;ES SENIA;-0.625;35.75;SWGDN;2002;6;26;6476.4775
8214;ES SENIA;-0.625;35.75;SWGDN;2002;6;27;7534.1455
8215;ES SENIA;-0.625;35.75;SWGDN;2002;6;28;7145.2725
8216;ES SENIA;-0.625;35.75;SWGDN;2002;6;29;7029.041
8217;ES SENIA;-0.625;35.75;SWGDN;2002;6;30;7114.468
8218;ES SENIA;-0.625;35.75;SWGDN;2002;7;1;6930.837
8219;ES SENIA;-0.625;35.75;SWGDN;2002;7;2;8334.485
8220;ES SENIA;-0.625;35.75;SWGDN;2002;7;3;8531.772
8221;ES SENIA;-0.625;35.75;SWGDN;2002;7;4;8597.504
8222;ES SENIA;-0.625;35.75;SWGDN;2002;7;5;8313.023
8223;ES SENIA;-0.625;35.75;SWGDN;2002;7;6;8124.675
8224;ES SENIA;-0.625;35.75;SWGDN;2002;7;7;7055.5083
8225;ES SENIA;-0.625;35.75;SWGDN;2002;7;8;7715.8867
8226;ES SENIA;-0.625;35.75;SWGDN;2002;7;9;7826.1196
8227;ES SENIA;-0.625;35.75;SWGDN;2002;7;10;8263.016
8228;ES SENIA;-0.625;35.75;SWGDN;2002;7;11;8132.444
8229;ES SENIA;-0.625;35.75;SWGDN;2002;7;12;8242.573
8230;ES SENIA;-0.625;35.75;SWGDN;2002;7;13;8157.3975
8231;ES SENIA;-0.625;35.75;SWGDN;2002;7;14;7314.505
8232;ES SENIA;-0.625;35.75;SWGDN;2002;7;15;8591.873
8233;ES SENIA;-0.625;35.75;SWGDN;2002;7;16;8464.917
8234;ES SENIA;-0.625;35.75;SWGDN;2002;7;17;7825.2124
8235;ES SENIA;-0.625;35.75;SWGDN;2002;7;18;7965.5386
8236;ES SENIA;-0.625;35.75;SWGDN;2002;7;19;8087.3477
8237;ES SENIA;-0.625;35.75;SWGDN;2002;7;20;7734.966
8238;ES SENIA;-0.625;35.75;SWGDN;2002;7;21;7484.053
8239;ES SENIA;-0.625;35.75;SWGDN;2002;7;22;6599.432
8240;ES SENIA;-0.625;35.75;SWGDN;2002;7;23;7677.938
8241;ES SENIA;-0.625;35.75;SWGDN;2002;7;24;8198.051
8242;ES SENIA;-0.625;35.75;SWGDN;2002;7;25;8309.12
8243;ES SENIA;-0.625;35.75;SWGDN;2002;7;26;8338.966
8244;ES SENIA;-0.625;35.75;SWGDN;2002;7;27;8031.232
8245;ES SENIA;-0.625;35.75;SWGDN;2002;7;28;7721.779
8246;ES SENIA;-0.625;35.75;SWGDN;2002;7;29;7254.619
8247;ES SENIA;-0.625;35.75;SWGDN;2002;7;30;7754.774
8248;ES SENIA;-0.625;35.75;SWGDN;2002;7;31;7914.242
8249;ES SENIA;-0.625;35.75;SWGDN;2002;8;1;7740.7188
8250;ES SENIA;-0.625;35.75;SWGDN;2002;8;2;5839.578
8251;ES SENIA;-0.625;35.75;SWGDN;2002;8;3;7313.367
8252;ES SENIA;-0.625;35.75;SWGDN;2002;8;4;6650.2188
8253;ES SENIA;-0.625;35.75;SWGDN;2002;8;5;5980.006
8254;ES SENIA;-0.625;35.75;SWGDN;2002;8;6;7090.0664
8255;ES SENIA;-0.625;35.75;SWGDN;2002;8;7;5724.4395
8256;ES SENIA;-0.625;35.75;SWGDN;2002;8;8;6597.668
8257;ES SENIA;-0.625;35.75;SWGDN;2002;8;9;7580.051
8258;ES SENIA;-0.625;35.75;SWGDN;2002;8;10;6101.5273
8259;ES SENIA;-0.625;35.75;SWGDN;2002;8;11;7418.1836
8260;ES SENIA;-0.625;35.75;SWGDN;2002;8;12;7918.3633
8261;ES SENIA;-0.625;35.75;SWGDN;2002;8;13;7229.668
8262;ES SENIA;-0.625;35.75;SWGDN;2002;8;14;7343.9727
8263;ES SENIA;-0.625;35.75;SWGDN;2002;8;15;7262.008
8264;ES SENIA;-0.625;35.75;SWGDN;2002;8;16;7555.9375
8265;ES SENIA;-0.625;35.75;SWGDN;2002;8;17;7493.5156
8266;ES SENIA;-0.625;35.75;SWGDN;2002;8;18;6516.1953
8267;ES SENIA;-0.625;35.75;SWGDN;2002;8;19;7219.672
8268;ES SENIA;-0.625;35.75;SWGDN;2002;8;20;7163.5312
8269;ES SENIA;-0.625;35.75;SWGDN;2002;8;21;7333.33
8270;ES SENIA;-0.625;35.75;SWGDN;2002;8;22;7241.449
8271;ES SENIA;-0.625;35.75;SWGDN;2002;8;23;6340.6406
8272;ES SENIA;-0.625;35.75;SWGDN;2002;8;24;6704.9746
8273;ES SENIA;-0.625;35.75;SWGDN;2002;8;25;6941.1914
8274;ES SENIA;-0.625;35.75;SWGDN;2002;8;26;7338.4434
8275;ES SENIA;-0.625;35.75;SWGDN;2002;8;27;6972.672
8276;ES SENIA;-0.625;35.75;SWGDN;2002;8;28;6748.3594
8277;ES SENIA;-0.625;35.75;SWGDN;2002;8;29;7133.551
8278;ES SENIA;-0.625;35.75;SWGDN;2002;8;30;7144.827
8279;ES SENIA;-0.625;35.75;SWGDN;2002;8;31;6913.8154
8280;ES SENIA;-0.625;35.75;SWGDN;2002;9;1;6345.091
8281;ES SENIA;-0.625;35.75;SWGDN;2002;9;2;4948.085
8282;ES SENIA;-0.625;35.75;SWGDN;2002;9;3;5846.537
8283;ES SENIA;-0.625;35.75;SWGDN;2002;9;4;6912.858
8284;ES SENIA;-0.625;35.75;SWGDN;2002;9;5;7044.315
8285;ES SENIA;-0.625;35.75;SWGDN;2002;9;6;6963.7144
8286;ES SENIA;-0.625;35.75;SWGDN;2002;9;7;4204.513
8287;ES SENIA;-0.625;35.75;SWGDN;2002;9;8;5895.5303
8288;ES SENIA;-0.625;35.75;SWGDN;2002;9;9;6875.0986
8289;ES SENIA;-0.625;35.75;SWGDN;2002;9;10;6845.088
8290;ES SENIA;-0.625;35.75;SWGDN;2002;9;11;6579.5557
8291;ES SENIA;-0.625;35.75;SWGDN;2002;9;12;6607.3555
8292;ES SENIA;-0.625;35.75;SWGDN;2002;9;13;6551.941
8293;ES SENIA;-0.625;35.75;SWGDN;2002;9;14;5914.957
8294;ES SENIA;-0.625;35.75;SWGDN;2002;9;15;5791.3784
8295;ES SENIA;-0.625;35.75;SWGDN;2002;9;16;4475.4146
8296;ES SENIA;-0.625;35.75;SWGDN;2002;9;17;5640.8076
8297;ES SENIA;-0.625;35.75;SWGDN;2002;9;18;6052.2065
8298;ES SENIA;-0.625;35.75;SWGDN;2002;9;19;5228.74
8299;ES SENIA;-0.625;35.75;SWGDN;2002;9;20;5818.6724
8300;ES SENIA;-0.625;35.75;SWGDN;2002;9;21;5997.141
8301;ES SENIA;-0.625;35.75;SWGDN;2002;9;22;4755.634
8302;ES SENIA;-0.625;35.75;SWGDN;2002;9;23;5807.1567
8303;ES SENIA;-0.625;35.75;SWGDN;2002;9;24;5780.252
8304;ES SENIA;-0.625;35.75;SWGDN;2002;9;25;4656.451
8305;ES SENIA;-0.625;35.75;SWGDN;2002;9;26;5908.8677
8306;ES SENIA;-0.625;35.75;SWGDN;2002;9;27;5642.617
8307;ES SENIA;-0.625;35.75;SWGDN;2002;9;28;5809
8308;ES SENIA;-0.625;35.75;SWGDN;2002;9;29;5905.6797
